dcls_month_x,fin_co_no_x,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,loan_inci_expn,erly_rpay_fee,dly_rate,loan_lmt,dcls_strt_day,dcls_end_day,fin_co_subm_day,dcls_month_y,fin_co_no_y,mrtg_type,mrtg_type_nm,rpay_type,rpay_type_nm,lend_rate_type,lend_rate_type_nm,lend_rate_min,lend_rate_max,lend_rate_avg,region_code,region_name
202506,0010471,760338,페퍼저축은행,페퍼홈론,"영업점,인터넷,스마트폰,모집인,전화(텔레뱅킹),기타","- 인지세 : 해당세액 × 50%(대출금액 5천만원 이하시 없음)
- 국민주택채권 매입 : 근저당설정금액 × 1% × 채권할인율
- 화재보험료
- 기존 근저당권 설정등기의 감액/말소 비용","- 중도상환금액×2%×(대출잔여일수÷대출기간 총일수)
* 대출 취급 후 3년 경과시 면제","약정금리+3%
(최고 연체이자율 : 연 20%)","- LTV 최대 70%
(지역별, 고객등급별 차등 적용)",20250620,,202506131200,202506,0010471,E,아파트외,D,분할상환방식,C,변동금리,6.5,6.7,,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010478,E,아파트외,S,만기일시상환방식,C,변동금리,8.0,15.0,,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010478,E,아파트외,D,분할상환방식,C,변동금리,8.0,15.0,,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010478,E,아파트외,S,만기일시상환방식,F,고정금리,8.0,15.0,,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010478,E,아파트외,D,분할상환방식,F,고정금리,8.0,15.0,,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010478,A,아파트,S,만기일시상환방식,C,변동금리,8.0,15.0,,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010478,A,아파트,D,분할상환방식,C,변동금리,8.0,15.0,,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010478,A,아파트,S,만기일시상환방식,F,고정금리,8.0,15.0,6.92,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010478,A,아파트,D,분할상환방식,F,고정금리,8.0,15.0,,030300,저축은행
202506,0010478,760029,CK저축은행,주택담보대출,영업점,- 인지세 : 해당 세액 × 50% - 화재보험료,"- 중도상환금액 × 2% × (대출잔여일수 ÷ 대출기간 총일수)
- 대출취급후 2년후 면제","- 1개월 이하 : 약정금리+3%
- 3개월 이하 : 약정금리+3%
- 3개월 초과 : 약정금리+3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010562,A,아파트,S,만기일시상환방식,F,고정금리,7.5,7.5,7.5,030300,저축은행
202506,0010485,401011,대명상호저축은행,주택담보대출,"영업점,모집인","5,000만원 초과시 인지세50%부담","0.84%이하, 중도상환금액×수수료율×대출잔여일수/대출기간","약정금리+3%,","KB부동산시세70, 감정가70",20250620,,202506131200,202506,0010485,A,아파트,D,분할상환방식,F,고정금리,3.9,13.79,,030300,저축은행
202506,0010485,401011,대명상호저축은행,주택담보대출,"영업점,모집인","5,000만원 초과시 인지세50%부담","0.84%이하, 중도상환금액×수수료율×대출잔여일수/대출기간","약정금리+3%,","KB부동산시세70, 감정가70",20250620,,202506131200,202506,0010485,A,아파트,S,만기일시상환방식,F,고정금리,5.3,13.79,,030300,저축은행
202506,0010485,401011,대명상호저축은행,주택담보대출,"영업점,모집인","5,000만원 초과시 인지세50%부담","0.84%이하, 중도상환금액×수수료율×대출잔여일수/대출기간","약정금리+3%,","KB부동산시세70, 감정가70",20250620,,202506131200,202506,0010485,A,아파트,D,분할상환방식,C,변동금리,5.2,5.2,,030300,저축은행
202506,0010485,401011,대명상호저축은행,주택담보대출,"영업점,모집인","5,000만원 초과시 인지세50%부담","0.84%이하, 중도상환금액×수수료율×대출잔여일수/대출기간","약정금리+3%,","KB부동산시세70, 감정가70",20250620,,202506131200,202506,0010485,E,아파트외,D,분할상환방식,F,고정금리,4.2,12.74,,030300,저축은행
202506,0010485,401011,대명상호저축은행,주택담보대출,"영업점,모집인","5,000만원 초과시 인지세50%부담","0.84%이하, 중도상환금액×수수료율×대출잔여일수/대출기간","약정금리+3%,","KB부동산시세70, 감정가70",20250620,,202506131200,202506,0010485,E,아파트외,S,만기일시상환방식,F,고정금리,5.05,12.54,,030300,저축은행
202506,0010489,760311,청주저축은행,일반자금대출,"영업점,모집인","소비자 일부부담: 인지세 50%
소비자 전체부담
1. 주택채권매입비용
2. 근저당권 말소비용
3. 변경등기",중도상환금액×2%×(대출잔여일수/대출기간),"약정금리 + 3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010489,A,아파트,S,만기일시상환방식,F,고정금리,4.8,13.0,9.38,030300,저축은행
202506,0010489,760311,청주저축은행,일반자금대출,"영업점,모집인","소비자 일부부담: 인지세 50%
소비자 전체부담
1. 주택채권매입비용
2. 근저당권 말소비용
3. 변경등기",중도상환금액×2%×(대출잔여일수/대출기간),"약정금리 + 3%
(최고 연체이자율 : 연 20%)",LTV 70%,20250620,,202506131200,202506,0010489,E,아파트외,S,만기일시상환방식,F,고정금리,4.8,13.0,,030300,저축은행
202506,0010510,761000,오투저축은행,주택담보대출,영업점,인지세 : 해당세액 × 50%(대출금액 5천만원 이하시 없음),"- 중도상환금액×[1%~2%]×(대출잔여일수÷대출기간 총일수)
- 자납시 면제",연체시 약정금리+3%,LTV 60%,20250620,,202506131200,202506,0010510,A,아파트,S,만기일시상환방식,F,고정금리,5.0,15.0,5.44,030300,저축은행
202506,0010521,760410,스타저축은행,6개월변동금리적용 - APT론,영업점,"설정비 면제(국민주택 채권매입비 고객부담)
인지세법에서 정한 금액의 50%부담","기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출약정기간

*기한전상환수수료율 -1년이내 2%, 2년이내 1%, 3년이내 0.5%",○약정금리+3%,LTV 70%,20250620,,202506131200,202506,0010521,A,아파트,D,분할상환방식,F,고정금리,6.62,9.0,,030300,저축은행
202506,0010521,760410,스타저축은행,6개월변동금리적용 - APT론,영업점,"설정비 면제(국민주택 채권매입비 고객부담)
인지세법에서 정한 금액의 50%부담","기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출약정기간

*기한전상환수수료율 -1년이내 2%, 2년이내 1%, 3년이내 0.5%",○약정금리+3%,LTV 70%,20250620,,202506131200,202506,0010521,A,아파트,S,만기일시상환방식,F,고정금리,6.62,9.0,,030300,저축은행
202506,0010521,760410,스타저축은행,6개월변동금리적용 - APT론,영업점,"설정비 면제(국민주택 채권매입비 고객부담)
인지세법에서 정한 금액의 50%부담","기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출약정기간

*기한전상환수수료율 -1년이내 2%, 2년이내 1%, 3년이내 0.5%",○약정금리+3%,LTV 70%,20250620,,202506131200,202506,0010521,A,아파트,D,분할상환방식,C,변동금리,6.62,9.0,,030300,저축은행
202506,0010521,760410,스타저축은행,6개월변동금리적용 - APT론,영업점,"설정비 면제(국민주택 채권매입비 고객부담)
인지세법에서 정한 금액의 50%부담","기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출약정기간

*기한전상환수수료율 -1년이내 2%, 2년이내 1%, 3년이내 0.5%",○약정금리+3%,LTV 70%,20250620,,202506131200,202506,0010521,A,아파트,S,만기일시상환방식,C,변동금리,6.62,9.0,,030300,저축은행
202506,0010526,760033,대한저축은행,일반자금대출(주택담보),영업점,"- 인지세 : 해당세액 × 50%(대출금액 5천만원 이하시 없음)
- 국민주택채권 매입 : 대출금액 × 130% × 1% × 채권할인율
- 화재보험료
- 주택신보출연료(신규 주택구입시에 한함)",- 중도상환금액 * [2.0%] * (대출잔여일수/대출기간 총일수),"- 약정금리+[3%]
- 최대 20% 제한","70%
(서민실소유자의 경우 최대 70%까지 / 생애최초주택구매자의 경우 최대 80%까지)",20250620,,202506131200,202506,0010526,A,아파트,S,만기일시상환방식,F,고정금리,5.7,8.2,,030300,저축은행
202506,0010526,760033,대한저축은행,일반자금대출(주택담보),영업점,"- 인지세 : 해당세액 × 50%(대출금액 5천만원 이하시 없음)
- 국민주택채권 매입 : 대출금액 × 130% × 1% × 채권할인율
- 화재보험료
- 주택신보출연료(신규 주택구입시에 한함)",- 중도상환금액 * [2.0%] * (대출잔여일수/대출기간 총일수),"- 약정금리+[3%]
- 최대 20% 제한","70%
(서민실소유자의 경우 최대 70%까지 / 생애최초주택구매자의 경우 최대 80%까지)",20250620,,202506131200,202506,0010526,E,아파트외,S,만기일시상환방식,F,고정금리,5.7,8.2,7.0,030300,저축은행
202506,0010533,760005,센트럴저축은행,일반자금대출(만기일시),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,A,아파트,D,분할상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,760005,센트럴저축은행,일반자금대출(만기일시),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,A,아파트,S,만기일시상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,760005,센트럴저축은행,일반자금대출(만기일시),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,E,아파트외,D,분할상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,760005,센트럴저축은행,일반자금대출(만기일시),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,E,아파트외,S,만기일시상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,760005,센트럴저축은행,일반자금대출(만기일시),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010572,A,아파트,D,분할상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010533,760005,센트럴저축은행,일반자금대출(만기일시),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010572,A,아파트,S,만기일시상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010533,760006,센트럴저축은행,일반자금대출(원금균등),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,E,아파트외,S,만기일시상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,760006,센트럴저축은행,일반자금대출(원금균등),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,E,아파트외,D,분할상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,760006,센트럴저축은행,일반자금대출(원금균등),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,A,아파트,S,만기일시상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,760006,센트럴저축은행,일반자금대출(원금균등),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,A,아파트,D,분할상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,760006,센트럴저축은행,일반자금대출(원금균등),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010572,A,아파트,D,분할상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010533,760006,센트럴저축은행,일반자금대출(원금균등),영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),"대출금리 + 3%
(최고 연체이자율: 연 20%)",유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010572,A,아파트,S,만기일시상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010533,770002,센트럴저축은행,가계종합통장대출,영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),대출금리 + 3%(최고 연체이자율: 연 20%),유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010464,A,아파트,S,만기일시상환방식,F,고정금리,4.0,19.0,,030300,저축은행
202506,0010533,770002,센트럴저축은행,가계종합통장대출,영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),대출금리 + 3%(최고 연체이자율: 연 20%),유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010464,E,아파트외,S,만기일시상환방식,F,고정금리,4.0,19.0,,030300,저축은행
202506,0010533,770002,센트럴저축은행,가계종합통장대출,영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),대출금리 + 3%(최고 연체이자율: 연 20%),유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,A,아파트,D,분할상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,770002,센트럴저축은행,가계종합통장대출,영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),대출금리 + 3%(최고 연체이자율: 연 20%),유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,A,아파트,S,만기일시상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,770002,센트럴저축은행,가계종합통장대출,영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),대출금리 + 3%(최고 연체이자율: 연 20%),유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,E,아파트외,D,분할상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,770002,센트럴저축은행,가계종합통장대출,영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),대출금리 + 3%(최고 연체이자율: 연 20%),유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010533,E,아파트외,S,만기일시상환방식,F,고정금리,4.5,12.0,,030300,저축은행
202506,0010533,770002,센트럴저축은행,가계종합통장대출,영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),대출금리 + 3%(최고 연체이자율: 연 20%),유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010572,A,아파트,D,분할상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010533,770002,센트럴저축은행,가계종합통장대출,영업점,"인지세(인지세의 50% 고객부담)
국민주택채권 매입비용
기존 근저당권 설정등기의 주소변경, 감액/말소 비용
확인서면(등기필증이 없는 경우)",연1.5%(기한전상환대출금액×기한전상환수수료율×대출잔여일수/대출기간),대출금리 + 3%(최고 연체이자율: 연 20%),유형 및 지역에 따라 차등,20250620,,202506131200,202506,0010572,A,아파트,S,만기일시상환방식,F,고정금리,5.0,15.0,,030300,저축은행
202506,0010534,WR0001O,스마트저축은행,중도금(주택)대출,"영업점,기타","-인지세(대출금액 5천만원 초과시 발생) : 해당세액 × 50%
-국민주택채권 매입금액 : 대출금액 × 130% × 1% × 채권할인율","중도상환수수료 : 만기 이전에 대출금을 중도상환하는 경우 당초 대출일로부터 최장 3년까지 수수료 발생
? 중도상환수수료 = 중도상환원금 X 수수료율(담보 및 금리 종류별로 구분 적용) X 잔존일수 ÷ 대출기간","대출금리 + 3% 
(단, 법정최고금리 연 20% 이내)","총 분양가의 최대 60%
(사업장별로 상이)",20250620,,202506131200,202506,0010534,E,아파트외,S,만기일시상환방식,F,고정금리,7.0,7.0,7.0,030300,저축은행
202506,0010537,760075,한국투자저축은행,중도금대출_주택,"영업점,기타","- 인지비용 : 대출금 5천만원까지는 수입인지 비용이 없으며, 5천만원 초과시 대출 금액별 수입인지 비용 차등 부과
(수입인지 비용은 각50%씩 고객과 저축은행이 부담)","- 상환금액의 1.0% 이내
(최초 대출취급일로부터 3년 이후 면제)
- 기한전상환대출금액x기한전상환수수료율x대출잔여일수/대출약정기간","- 연체시 : 약정이자 + 연3%
* 연체이자율 상한 : 법정최고금리 연20%이내",사업장별로 대출한도 상이함,20250620,,202506131200,202506,0010537,A,아파트,S,만기일시상환방식,F,고정금리,5.0,6.66,5.69,030300,저축은행
202506,0010537,760075,한국투자저축은행,중도금대출_주택,"영업점,기타","- 인지비용 : 대출금 5천만원까지는 수입인지 비용이 없으며, 5천만원 초과시 대출 금액별 수입인지 비용 차등 부과
(수입인지 비용은 각50%씩 고객과 저축은행이 부담)","- 상환금액의 1.0% 이내
(최초 대출취급일로부터 3년 이후 면제)
- 기한전상환대출금액x기한전상환수수료율x대출잔여일수/대출약정기간","- 연체시 : 약정이자 + 연3%
* 연체이자율 상한 : 법정최고금리 연20%이내",사업장별로 대출한도 상이함,20250620,,202506131200,202506,0010537,E,아파트외,S,만기일시상환방식,F,고정금리,5.0,6.66,5.91,030300,저축은행
202506,0010537,760212,한국투자저축은행,가계아파트담보대출,"영업점,인터넷,기타","- 근저당권 관련비용(국민주택채권매입비, 말소비용 등) 및 화재보험료
- 인지비용 : 대출금 5천만원까지는 수입인지 비용이 없으며, 5천만원 초과시 대출 금액별 수입인지 비용 차등 부과
(수입인지 비용은 각50%씩 고객과 저축은행이 부담)","- 상환금액의 1.0% 이내
(최초 대출취급일로부터 3년 이후 면제)
- 기한전상환대출금액x기한전상환수수료율x대출잔여일수/대출약정기간","- 연체시 : 약정이자 + 연3%
* 연체이자율 상한 : 법정최고금리 연20%이내",규제지역별 LTV 한도 차등 적용,20250620,,202506131200,202506,0010537,A,아파트,D,분할상환방식,C,변동금리,5.15,6.95,,030300,저축은행
202506,0010537,761003,한국투자저축은행,연립다세대담보대출,영업점,"- 근저당권 관련비용(국민주택채권매입비, 말소비용 등) 및 화재보험료
- 인지비용 : 대출금 5천만원까지는 수입인지 비용이 없으며, 5천만원 초과시 대출 금액별 수입인지 비용 차등 부과
(수입인지 비용은 각50%씩 고객과 저축은행이 부담)","- 상환금액의 1.0% 이내
(최초 대출취급일로부터 3년 이후 면제)
- 기한전상환대출금액x기한전상환수수료율x대출잔여일수/대출약정기간","- 연체시 : 약정이자 + 연3%
* 연체이자율 상한 : 법정최고금리 연20%이내",감정가75% 이내,20250620,,202506131200,202506,0010537,E,아파트외,D,분할상환방식,C,변동금리,4.77,8.77,,030300,저축은행
202506,0010537,765001,한국투자저축은행,부동산담보(주택),"영업점,모집인,기타","- 근저당권 관련비용(국민주택채권매입비, 말소비용 등) 및 화재보험료
- 인지비용 : 대출금 5천만원까지는 수입인지 비용이 없으며, 5천만원 초과시 대출 금액별 수입인지 비용 차등 부과
(수입인지 비용은 각50%씩 고객과 저축은행이 부담)","- 상환금액의 1.0% 이내
(최초 대출취급일로부터 3년 이후 면제)
- 기한전상환대출금액x기한전상환수수료율x대출잔여일수/대출약정기간","- 연체시 : 약정이자 + 연3%
* 연체이자율 상한 : 법정최고금리 연20%이내",부동산 유형 및 지역에 따라 차등 적용,20250620,,202506131200,202506,0010537,E,아파트외,S,만기일시상환방식,F,고정금리,6.02,12.92,,030300,저축은행
202506,0010550,760011,라온저축은행,일반자금대출,영업점,"- 인지세 : 해당세액 × 50%(대출금액 5천만원 이하시 없음)
- 국민주택채권 매입 : 대출금액 × 130% × 1% × 채권할인율","가계주택담보 - 중도상환금액×0.2%×(대출잔여일수÷대출기간 총일수)
기업주택담보- 중도상환금액×0.92%×(대출잔여일수÷대출기간 총일수)",약정금리+3%,"- LTV 70%
- DSR 50%",20250620,,202506131200,202506,0010463,A,아파트,S,만기일시상환방식,F,고정금리,7.5,7.5,7.5,030300,저축은행
202506,0010550,760011,라온저축은행,일반자금대출,영업점,"- 인지세 : 해당세액 × 50%(대출금액 5천만원 이하시 없음)
- 국민주택채권 매입 : 대출금액 × 130% × 1% × 채권할인율","가계주택담보 - 중도상환금액×0.2%×(대출잔여일수÷대출기간 총일수)
기업주택담보- 중도상환금액×0.92%×(대출잔여일수÷대출기간 총일수)",약정금리+3%,"- LTV 70%
- DSR 50%",20250620,,202506131200,202506,0010463,A,아파트,D,분할상환방식,C,변동금리,7.5,8.2,7.77,030300,저축은행
202506,0010550,760011,라온저축은행,일반자금대출,영업점,"- 인지세 : 해당세액 × 50%(대출금액 5천만원 이하시 없음)
- 국민주택채권 매입 : 대출금액 × 130% × 1% × 채권할인율","가계주택담보 - 중도상환금액×0.2%×(대출잔여일수÷대출기간 총일수)
기업주택담보- 중도상환금액×0.92%×(대출잔여일수÷대출기간 총일수)",약정금리+3%,"- LTV 70%
- DSR 50%",20250620,,202506131200,202506,0010576,E,아파트외,S,만기일시상환방식,C,변동금리,5.98,9.98,,030300,저축은행
202506,0010550,760011,라온저축은행,일반자금대출,영업점,"- 인지세 : 해당세액 × 50%(대출금액 5천만원 이하시 없음)
- 국민주택채권 매입 : 대출금액 × 130% × 1% × 채권할인율","가계주택담보 - 중도상환금액×0.2%×(대출잔여일수÷대출기간 총일수)
기업주택담보- 중도상환금액×0.92%×(대출잔여일수÷대출기간 총일수)",약정금리+3%,"- LTV 70%
- DSR 50%",20250620,,202506131200,202506,0010576,E,아파트외,D,분할상환방식,C,변동금리,5.98,9.98,7.2,030300,저축은행
